43167,-78.512170752783,38.0382809626829,-1,51,540,000700,4,139,5,77885,77885,77885,77885,77885,77885,77883,77672,77878,77878,77678,77678,77678,77678
43168,-78.5102033741809,38.0383423040347,-1,51,540,000700,4,175,5,77885,77885,77885,77885,77885,77885,77883,77672,77878,77878,77678,77678,77678,77678
43169,-78.5122871725536,38.0387532327233,-1,51,540,000700,4,270,5,77885,77885,77885,77885,77885,77885,77883,77672,77878,77878,77678,77678,77678,77678
43170,-78.5140395,38.0388985,-1,51,540,000700,4,147,5,77885,77885,77885,77885,77885,77885,77883,77672,77878,77878,77678,77678,77678,77678
43171,-78.5018074585481,38.045364966805,-1,51,540,000700,2,155,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43172,-78.5027455,38.045776,-1,51,540,000700,2,149,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43173,-78.4879885,38.0420545,-1,51,540,000201,1,105,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43174,-78.4873745,38.0428645,-1,51,540,000201,1,112,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43175,-78.4907485,38.042896,-1,51,540,000201,1,113,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43176,-78.49188,38.047921,-1,51,540,000700,1,175,5,77885,77885,77885,77885,77885,77885,77883,77883,77672,77672,77678,77678,77678,77678
43177,-78.4976672000724,38.0382915284568,-1,51,540,000202,3,135,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43178,-78.4941647960286,38.0332748057681,-1,51,540,000202,1,305,4,77885,77885,77885,77885,77885,77885,77883,77672,77878,77878,77678,77678,77678,77678
43179,-78.490124,38.0342165,-1,51,540,000202,1,94,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43180,-78.4907595,38.034377,-1,51,540,000202,1,120,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43181,-78.490483,38.035612,-1,51,540,000202,1,152,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43182,-78.4964505,38.0357355,-1,51,540,000202,2,308,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43183,-78.4890735,38.0364055,-1,51,540,000202,1,122,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43184,-78.4971618211033,38.0379101878993,-1,51,540,000202,2,500,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
43194,-78.514521,38.023299,-1,51,540,000502,2,183,4,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43195,-78.514327,38.013979,-1,51,540,000502,4,81,5,77882,77882,77882,77882,77882,77882,77883,77672,77878,77878,77678,77678,77678,77678
43196,-78.5153800652432,38.0143382941874,-1,51,540,000502,4,115,4,77882,77882,77882,77882,77882,77882,77883,77672,77878,77878,77678,77678,77678,77678
43197,-78.5146255,38.014926,-1,51,540,000502,4,145,5,77882,77882,77882,77882,77882,77882,77883,77672,77878,77878,77678,77678,77678,77678
43198,-78.5172925,38.0150105,-1,51,540,000502,3,140,5,77882,77882,77882,77882,77882,77882,77883,77672,77878,77878,77678,77678,77678,77678
43199,-78.517303393208,38.0174178238376,-1,51,540,000502,3,104,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43200,-78.5098027510811,38.0210666176151,-1,51,540,000502,1,122,4,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43201,-78.5043775,38.024817,-1,51,540,000502,2,83,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43202,-78.505958,38.0255715,-1,51,540,000502,2,104,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43203,-78.5039575,38.025716,-1,51,540,000502,2,150,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43204,-78.4877527544484,38.0274621304864,-1,51,540,000401,1,105,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
43205,-78.4941325,38.0303045,-1,51,540,000501,1,176,5,77885,77885,77885,77885,77885,77885,77883,77672,77878,77878,77678,77678,77678,77678
43206,-78.5073185520144,38.0157315589177,-1,51,540,000502,5,169,4,77882,77882,77882,77882,77882,77882,77883,77672,77878,77878,77678,77678,77678,77678
43207,-78.502999743802,38.0201966554334,-1,51,540,000502,1,165,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43208,-78.5012651659044,38.0203335090775,-1,51,540,000502,1,105,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43209,-78.5041926637207,38.0217254842061,-1,51,540,000502,1,228,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43212,-78.493218,38.0169545,-1,51,540,000401,2,156,5,77882,77882,77882,77882,77882,77882,77883,77672,77878,77878,77678,77678,77678,77678
43213,-78.4890587206799,38.018481255761,-1,51,540,000401,2,98,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
43214,-78.4890218172155,38.0185900522739,-1,51,540,000401,2,93,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
43215,-78.4963608270275,38.0205314569558,-1,51,540,000501,3,151,5,77877,77877,77877,77877,77877,77877,77883,77672,77878,77878,77678,77678,77678,77678
43218,-78.5154,38.012817,-1,51,540,000502,4,74,5,77882,77882,77882,77882,77882,77882,77883,77672,77878,77878,77678,77678,77678,77678
43224,-78.4801912296004,38.0568594407965,-1,51,540,000800,3,289,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43225,-78.4848924923678,38.0581376216607,-1,51,540,000800,3,227,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43226,-78.4779099300669,38.0591030984669,-1,51,540,000800,3,288,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43227,-78.4815439731439,38.0621825666359,-1,51,540,000800,3,264,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43228,-78.469029,38.057753,-1,51,540,000800,2,154,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43229,-78.4733914103808,38.0604992728541,-1,51,540,000800,2,176,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43230,-78.474222635921,38.0606492366378,-1,51,540,000800,2,150,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43231,-78.4859072811953,38.0488990450283,-1,51,540,000700,1,63,5,77885,77885,77885,77885,77885,77885,77883,77883,77688,77688,77880,77880,77880,77880
43232,-78.4781113030127,38.0546598163749,-1,51,540,000800,2,151,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43237,-78.461829,38.048562,-1,51,540,000900,2,120,5,77879,77879,77879,77879,77879,77879,77883,77883,77688,77688,77880,77880,77880,77880
43240,-78.4829027848391,38.0467929519066,-1,51,540,000700,1,142,5,77885,77885,77885,77885,77885,77885,77883,77688,77688,77688,77678,77678,77678,77678
43242,-78.47915,38.0370885,-1,51,540,001000,2,124,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43243,-78.4749135,38.0311195,-1,51,540,001000,1,155,3,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
43244,-78.4750909099269,38.0311748800308,-1,51,540,001000,1,228,3,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
43245,-78.4666645,38.0330965,-1,51,540,000302,1,168,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43246,-78.4749275,38.0332945,-1,51,540,001000,3,128,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43247,-78.464831,38.036444,-1,51,540,000302,1,126,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43248,-78.4658481628138,38.0386959808601,-1,51,540,000900,1,144,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43249,-78.4634342638954,38.0399008336251,-1,51,540,000900,1,198,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43250,-78.4613721568349,38.0400194672869,-1,51,540,000900,1,195,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43251,-78.4638129551324,38.0405861628365,-1,51,540,000900,1,223,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43252,-78.462713,38.0431195,-1,51,540,000900,1,126,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
43253,-78.461948,38.0431305,-1,51,540,000900,1,121,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
43254,-78.4639318441543,38.043313195793,-1,51,540,000900,1,107,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
43255,-78.4642315,38.0441225,-1,51,540,000900,2,121,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
43256,-78.458108,38.044176,-1,51,540,000900,1,107,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
